FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
23761,6947,24831,1438,0,34,43217,12373,20282,1052,0,125,43,197
66888,6913,18570,1304,154,368,90871,8770,13110,873,227,366,58,197
11556,2022,2222,346,232,203,52411,4727,2531,257,28,197,27,197
16324,2277,9857,598,262,240,61862,5388,13415,638,113,176,23,197
21290,4971,16103,736,244,0,39227,10438,16134,748,226,0,47,197
28489,1082,6573,299,558,162,65770,2803,8188,260,396,230,35,197
39395,5597,2384,464,117,47,97628,7966,3142,337,0,152,48,197
35145,184,9427,657,682,161,65118,1220,8297,555,408,274,38,197
56771,9659,20314,802,258,64,105863,15706,10519,409,185,259,65,197
16562,2723,6372,315,402,170,51382,6521,6138,264,214,244,27,197
17647,7180,5330,193,745,0,53526,13829,5095,209,378,174,46,197
95118,1218,7408,690,1070,383,133628,2312,6582,345,630,241,74,197
47131,1730,6935,544,315,0,62904,3454,6409,507,303,146,74,197
11562,4476,7895,482,498,40,38382,11600,10910,491,268,0,23,197
38919,2883,13321,967,160,104,51754,4675,10730,549,120,271,74,197
22527,11362,3240,223,331,155,35771,21688,7206,385,143,307,45,197
12433,2574,0,0,306,179,46803,5575,0,0,132,332,31,197
20384,2992,5309,320,499,49,49817,5870,7184,238,209,306,29,197
33775,4246,0,0,145,331,57403,8820,3509,125,260,328,66,197
21212,1028,1663,0,261,26,64606,2837,3860,162,70,26,37,197
18168,5212,9336,586,37,88,43940,11831,11390,597,134,205,31,197
48558,3861,9098,918,354,101,102156,5711,13089,769,303,284,61,197
4094,3807,2513,281,240,70,22810,14153,4695,258,26,71,14,198
17748,1656,8884,621,357,191,61598,4685,11121,585,296,198,25,198
69782,5225,27756,1860,961,241,65102,3736,16609,766,458,368,124,198
74733,3664,24166,1293,996,116,99312,4900,14484,718,571,194,81,198
31645,8180,11084,291,610,29,41308,9871,6553,187,384,103,85,198
26547,577,2798,266,105,167,74098,1718,5667,321,95,306,35,198
24773,2566,7873,462,474,300,75633,5194,11484,556,256,375,26,198
26790,2474,7549,293,435,135,55107,5138,6314,292,301,172,59,198
69431,12449,8134,303,231,67,111726,12559,8184,353,378,342,93,198
13213,3709,6277,388,388,226,63649,9888,10960,583,348,132,17,198
20592,5975,1298,0,207,253,41320,10202,4076,0,87,227,46,198
15136,6041,5103,353,318,80,60110,15465,7360,363,129,0,22,198
17448,6678,7513,482,609,186,60337,16484,8491,356,521,315,26,198
34503,6569,4278,146,75,34,62392,13543,8135,307,50,18,43,198
25407,1302,8729,578,147,234,62059,3421,11613,703,46,200,33,198
22637,7858,0,0,367,183,40962,14775,0,67,235,175,40,198
11879,9083,5395,270,535,0,30183,18983,8085,392,509,110,44,198
47270,2651,0,116,282,165,108238,6401,2179,118,133,536,57,198
77440,21389,22009,1370,598,70,108421,17357,8014,519,356,281,94,198
27534,6747,15206,850,369,361,39477,13098,9864,597,334,238,64,198
44052,11935,10191,764,241,173,45989,16208,5182,356,254,178,78,198
17307,3879,7292,471,582,362,55810,8805,9602,451,467,351,27,198
13932,7694,8378,532,243,129,29590,14150,7988,447,72,57,37,198
31774,3268,0,176,544,294,85552,7711,0,122,400,172,30,198
20715,1748,7394,385,396,123,61339,3499,9868,365,223,171,25,198
48393,17928,10527,689,616,128,70521,28666,7731,457,229,189,54,198
45088,2256,4476,297,252,204,118815,4704,7391,419,136,292,39,198
62401,9463,25705,1204,27,0,78194,7886,12340,584,228,130,81,198
11345,1242,0,137,151,65,55584,4067,0,65,53,58,16,198
21025,1845,2148,191,723,256,57840,4669,3563,126,537,290,25,198
45451,8403,20576,1144,681,316,45988,12794,13521,603,350,403,73,198
46437,7285,10195,246,802,420,59063,8522,7502,393,421,477,71,198
29024,1727,11525,699,493,116,75773,4325,15415,739,377,148,40,198
25076,5460,11523,615,325,314,42363,7204,9704,454,270,190,46,198
29840,13410,16934,873,483,274,32340,15472,11118,472,377,357,68,198
19317,6585,10303,618,522,335,39570,10187,7597,373,331,246,49,198
37131,959,4037,308,202,0,79986,2408,6099,270,120,146,39,198
10501,5159,934,105,396,122,32985,11763,2862,92,179,147,36,198
23627,2124,8798,589,568,41,61463,5157,8568,580,422,148,44,198
18070,6192,7056,361,291,258,41191,12513,7335,338,108,135,34,198
9982,2463,5006,347,312,191,50993,7229,7661,324,363,161,16,198
43970,2965,15175,550,378,159,84579,5427,11939,505,250,307,51,198
29328,5919,4570,74,207,0,52889,12603,4942,206,268,203,58,198
15388,7643,10300,574,412,77,46662,17014,13082,507,188,65,29,198
20475,7555,0,71,415,194,59637,13765,1626,91,138,231,44,198
32547,1817,30386,1686,447,165,79930,2498,30148,1455,366,234,46,198
8258,5255,7185,507,489,119,32689,14517,10038,507,298,51,19,198
35806,8578,12100,988,184,180,96950,14925,13223,742,89,231,38,198
20849,4120,6881,642,241,303,65832,9896,9671,778,201,276,22,198
51101,21195,14275,1014,492,0,79128,30517,8267,534,197,76,64,198
18351,8541,9614,521,205,144,53139,18647,12331,536,350,323,23,198
57421,9996,15741,1184,688,101,50969,11044,7908,556,417,304,85,198
31995,678,2485,241,616,282,89011,2432,3985,184,426,233,26,198
32304,7297,13136,890,367,526,47035,16714,7671,561,362,401,68,198
60656,9242,5019,742,610,259,54459,6584,4841,218,638,267,140,198
30072,3747,11303,932,861,0,43208,8041,6488,459,372,94,57,198
16028,1305,7487,353,258,144,43153,7281,8447,316,178,230,27,198
35342,6150,22262,1304,313,68,43811,9623,13149,756,250,107,68,198
70568,2736,6011,0,558,0,83762,6642,5375,103,348,253,65,198
11657,3648,1200,213,309,8,50569,10749,2164,204,100,61,20,198
25311,1076,3337,250,619,323,69559,2985,4811,145,414,251,25,198
59492,15798,8371,522,804,385,102177,18394,7706,409,485,349,49,198
15261,5804,0,107,384,0,56959,16223,0,0,348,79,20,198
28926,1090,2083,133,195,168,82785,2471,3812,103,125,239,38,198
27642,4678,3371,323,910,386,64198,8214,5291,367,791,344,44,198
62746,7292,13853,979,139,143,80003,8056,8592,733,292,211,88,198
59315,8677,18833,881,789,301,49279,7998,10797,595,609,312,91,198
32277,6533,3891,185,219,208,48757,9787,4911,291,181,253,70,198
22117,8277,909,321,744,222,57004,16588,3374,215,601,344,31,198
17708,12546,2081,241,127,0,37337,23884,4323,388,56,55,36,198
11113,3432,3161,228,220,49,46635,10190,4826,208,0,46,19,198
8299,6140,4947,386,436,5,32344,16234,8166,392,250,0,21,198
11122,5537,6758,542,295,0,32392,12903,8096,585,250,72,25,198
59620,5754,27061,1327,37,161,73979,5821,12115,660,116,289,76,198
31599,4306,12268,752,465,220,54707,6247,7300,407,351,246,48,199
21034,582,3029,311,432,70,72077,2350,4767,289,187,117,22,199
29002,999,0,39,381,235,91060,4598,0,0,223,316,24,199
26013,4583,7775,491,304,159,58205,8910,6621,331,289,100,46,199
35440,3334,12020,752,397,183,66336,5913,8315,432,319,182,55,199
28084,2149,0,0,324,28,71737,4876,0,89,278,445,42,199
49546,4639,309,198,877,79,50168,7105,3659,132,427,421,84,199
42047,13146,17714,1106,886,453,66780,11996,9603,452,582,296,61,199
71006,4968,4457,538,615,311,69294,4850,5976,411,628,236,97,199
42111,6026,17739,1206,435,286,75523,6822,12086,814,235,194,67,199
26688,2461,11099,657,471,249,63740,5213,13973,759,413,185,45,199
14056,17266,1491,362,585,0,51752,34681,2892,217,291,10,29,199
17542,5261,0,90,360,314,47231,11593,0,64,254,250,27,199
41987,7946,25174,1431,573,62,62769,7958,11771,615,246,305,88,199
14818,8674,9194,646,616,358,41865,16539,10590,498,513,256,33,199
11293,2416,2399,241,301,120,45044,6881,3678,232,250,73,23,199
48577,1902,0,142,501,364,144740,3839,109,73,224,270,30,199
57610,7656,7592,429,549,0,130819,15266,9467,429,379,145,48,199
39834,7544,11399,610,664,377,64851,12972,12683,617,372,510,42,199
32573,2198,400,33,42,102,74281,4461,2296,74,67,239,51,199
20321,3501,12324,831,579,32,55093,8708,13560,652,280,67,30,199
34195,0,9302,636,568,4,93668,332,10382,460,417,176,31,199
20081,1985,0,69,543,189,58796,4887,0,85,458,165,31,199
25007,8658,6064,489,670,540,38268,12656,6659,442,385,382,53,199
29657,6267,11832,633,231,0,84009,12954,12612,533,111,51,33,199
59206,7308,20084,858,1076,201,107207,12140,16529,807,563,174,53,199
51053,10395,8433,291,351,0,88619,11121,5102,241,342,241,77,199
62496,10410,4859,52,87,525,112524,15833,6850,383,73,346,64,199
36560,20,6671,374,312,253,91133,1176,10411,551,199,337,49,199
52487,4338,14387,1059,588,144,100827,7043,8967,624,349,232,54,199
4553,3452,1984,226,273,0,28340,13205,4477,186,141,0,12,199
37723,7297,8950,587,411,1,118666,16748,12397,617,429,0,26,199
29998,2719,12792,631,144,2,80341,7370,15874,632,86,59,29,199
47660,8275,16930,1085,616,223,68278,10655,11863,573,229,327,65,199
13727,2368,2721,247,174,0,47022,6468,4946,219,173,0,22,199
11595,4158,0,120,148,0,34411,11811,0,22,0,0,22,199
15521,6822,6901,356,339,49,31771,11290,7291,287,115,19,37,199
31691,7433,10634,728,597,370,53444,12229,8691,451,458,267,46,199
13226,3812,4027,261,322,26,47253,9210,5450,200,115,35,23,199
40713,5549,19077,1032,640,85,72069,11348,17360,901,497,152,40,199
27072,453,0,40,171,20,83423,1948,0,0,74,23,31,199
15172,7013,7178,630,361,267,35800,13189,7345,448,127,305,34,199
17777,1930,10413,727,147,168,55847,4535,13493,789,3,183,26,199
34083,9074,9526,607,48,0,69253,12924,8883,341,103,100,51,199
17604,8435,1006,133,0,116,35111,13960,2628,231,0,168,50,199
17695,3003,3337,250,312,113,45153,7714,4700,239,244,121,36,199
16979,665,3748,275,157,89,59413,3568,6107,345,26,0,20,199
17243,1616,3282,326,504,0,57363,4928,6016,308,273,100,29,199
24893,8211,12240,785,459,188,45067,15026,13148,741,303,253,44,199
49369,14629,15621,876,127,252,74716,16152,13650,740,282,178,72,199
28362,3839,1994,71,483,0,62831,5747,2476,67,297,19,42,199
13632,5192,0,142,327,37,55395,14896,0,136,109,0,21,199
25373,2209,0,0,403,134,58689,5317,0,0,179,32,29,199
36606,6450,0,0,541,0,58309,11845,2085,126,333,19,57,199
24250,2809,3291,199,643,350,66661,5351,5674,128,359,307,34,199
64105,5343,214,275,657,140,125231,7372,2811,179,328,158,46,199
20639,662,2949,235,205,0,64457,2841,4440,206,15,0,27,199
11861,10187,0,0,258,276,46050,22629,0,0,28,214,25,199
13766,0,0,0,375,144,61385,647,0,0,178,126,19,199
22668,1873,13930,705,294,52,61361,3323,13947,621,173,44,36,199
47937,3239,3520,266,280,240,104268,6544,3410,198,146,235,58,200
40164,8891,8038,470,409,0,58729,13719,8599,380,362,180,60,200
23981,1980,6107,467,714,232,54629,5378,5828,353,381,336,35,200
27596,2636,0,0,519,0,85486,5751,0,0,400,0,27,200
28247,3177,16563,857,277,110,92590,5896,21869,1013,85,115,29,200
13957,3348,8439,713,480,205,53334,8703,11320,787,359,215,22,200
17092,1847,566,294,564,322,49307,5627,3402,236,442,409,24,200
37038,7483,8916,471,547,82,47998,10999,6722,437,264,174,64,200
20724,2644,322,36,718,150,49610,7947,1754,139,655,28,35,200
16122,1876,0,0,426,44,71213,6089,0,36,196,0,20,200
29971,319,0,0,648,92,74954,1559,0,0,463,41,37,200
53207,1924,18374,1085,732,461,135976,4155,22652,1238,641,374,34,200
44346,3677,6042,323,451,241,64640,6595,6687,201,303,187,56,200
51768,12066,24602,1139,378,279,82276,21880,13465,557,268,478,57,200
40027,6370,13424,510,621,13,49468,6910,13266,512,330,228,69,200
47921,2915,1982,258,657,373,88649,4795,1635,98,276,284,54,200
8469,5876,7339,417,231,58,42198,18792,14554,575,21,48,16,200
60911,18080,11420,536,163,67,170169,31917,12391,606,309,262,56,200
16773,3523,2893,368,298,197,49406,7828,4491,284,39,139,27,200
18778,35,2840,305,381,129,61641,748,4364,294,291,85,21,200
32465,4383,20113,1239,0,252,50334,4824,12318,710,73,228,61,200
46669,2979,10271,751,69,250,66738,4493,8194,508,229,163,79,200
17650,5964,8059,541,90,120,37595,9965,7284,328,190,100,43,200
53899,4333,19862,1420,435,358,51190,5470,12598,782,276,505,87,200
12962,0,2016,281,279,0,57330,236,3286,177,60,209,20,200
26911,1026,0,68,651,92,62986,3308,0,95,502,338,45,200
24128,5680,9308,557,729,125,31108,12089,9542,517,317,195,59,200
55621,862,3860,645,864,203,110096,1034,6101,477,550,234,45,200
16078,4009,2955,411,378,256,45240,6064,4360,382,161,278,35,200
32773,97,2457,0,372,143,90288,1959,3998,0,208,145,30,200
29109,6466,9063,603,114,0,47231,9583,8528,416,56,243,46,200
22873,7205,0,0,196,61,54723,10249,2035,108,246,220,49,200
17611,3170,5640,273,442,73,45893,7627,7810,234,222,78,26,200
20721,2343,4692,214,379,101,48470,5784,4097,175,229,171,36,200
17312,10995,5442,350,543,182,42952,20252,7330,242,219,347,39,200
116165,21905,17607,669,736,292,83560,13514,9155,473,488,372,130,200
15185,6318,7053,547,364,141,50063,16073,12125,646,190,70,21,200
29331,348,0,125,478,241,80167,1136,0,30,329,182,26,200
46495,12134,7163,444,409,0,57759,14264,10688,555,340,78,64,200
23899,1712,5868,430,223,140,72584,3224,7345,305,94,180,34,200
18889,2872,0,64,463,219,52599,5372,0,103,349,187,40,200
54723,6200,4342,553,552,198,78069,7455,11906,718,252,137,70,200
23335,5101,12509,977,472,219,48139,8904,8481,515,365,247,47,200
41644,10387,9746,568,400,0,88806,15393,10161,490,513,28,59,200
24100,4362,799,146,468,246,52149,8573,3310,172,203,177,46,200
12965,2312,5875,421,477,237,54759,6750,8744,467,466,150,20,200
21922,1351,11588,754,496,44,63741,3915,14988,867,306,145,23,200
69669,16741,29318,1697,748,249,82107,13861,14428,702,383,342,82,200
14593,3605,7475,324,63,161,45353,7285,9114,297,90,170,32,200
58889,4832,15938,867,510,101,122848,6796,13941,726,321,186,53,200
50290,9465,21831,1023,364,98,68555,13752,16033,820,427,205,60,200
37507,1138,340,27,655,26,109108,3362,1537,40,465,192,45,200
26959,7330,4457,185,484,391,40759,11893,6875,368,521,237,50,200
16088,3042,0,107,366,150,56984,6580,0,106,175,125,26,200
31484,2439,7297,385,478,182,95635,5538,9480,371,184,182,30,200
56254,5624,30445,1603,354,0,76039,7282,20386,1023,212,98,63,200
13840,1749,10487,648,262,74,64048,5257,14845,735,128,90,21,200
30705,5215,16519,938,102,0,43431,8276,20058,1003,83,120,52,200
16877,7962,990,213,229,208,59627,20367,1704,98,92,184,22,200
34289,7510,15271,813,678,1,58527,9386,8771,456,292,216,72,200
18486,1584,5871,291,244,0,59501,4304,7468,218,224,4,24,200
79926,2413,14805,55,0,95,80372,5015,9500,281,129,225,91,200
34323,328,9944,529,354,0,66616,1170,10702,623,212,83,48,200
24935,3579,16831,853,183,0,60482,7197,17936,951,248,151,50,200
33671,5909,2760,382,318,0,61555,7594,2810,229,243,169,55,200
91674,10098,25828,1437,1020,194,107884,12651,19005,1094,516,265,103,200
15455,2306,1367,290,471,167,55473,8361,2397,274,533,132,21,200
15052,19458,1175,213,754,234,44709,36713,1856,139,393,182,41,200
53790,21201,25745,1399,345,208,84776,32093,18525,1090,271,366,63,200
51349,2381,11878,993,916,152,80120,4888,12495,773,330,317,64,200
9861,1584,6913,553,345,150,50479,5201,11563,660,248,326,15,200
42168,2240,761,338,514,0,71232,2853,4692,308,232,209,65,200
26307,537,2513,293,448,161,76537,1936,4255,348,283,263,31,200
5961,4349,0,93,364,232,35199,15199,0,0,162,387,13,200
34814,4561,2216,270,697,444,93229,9970,2454,197,391,263,55,200
24092,789,561,37,382,38,67661,2023,3925,359,431,53,35,200
35663,3193,5924,920,474,168,70678,4989,6322,564,246,258,53,201
22117,3884,2034,314,337,0,72993,9300,3254,241,222,0,26,201
63690,5454,11695,751,352,319,148745,10295,7386,517,113,222,44,201
20203,3348,2550,199,498,280,53543,6708,2563,184,206,175,36,201
29833,14600,4947,256,528,191,67461,24615,7555,402,247,198,57,201
25394,8998,14931,1068,501,0,40782,12261,9014,440,363,182,56,201
21668,9563,3267,175,370,191,58524,21499,3465,130,145,143,27,201
25722,9964,22279,1070,580,49,39865,13402,11542,504,360,174,61,201
32146,2242,1287,164,388,67,75517,5522,4223,170,273,83,31,201
12309,3873,1627,201,367,0,39457,9464,2293,107,314,63,23,201
8415,5075,0,63,384,195,27477,13319,0,0,307,159,20,201
25986,4546,8600,465,810,440,54964,8385,6957,290,378,363,43,201
12296,4182,3891,279,498,43,38775,10701,4730,254,209,100,25,201
19673,1598,4760,368,414,98,65727,3859,6758,386,331,141,21,201
32687,4193,13146,850,243,131,46524,5724,7968,482,232,91,61,201
44959,7893,9537,474,775,0,60064,9379,6299,349,266,202,94,201
67367,2740,11550,590,271,55,99007,4625,9212,437,171,173,65,201
14625,9755,8590,483,441,259,40430,16325,9461,340,316,365,43,201
42609,11035,9515,497,979,110,56139,22511,10678,570,450,335,68,201
27052,3300,5609,309,568,334,86326,7277,6842,279,394,200,26,201
7935,35066,0,48,387,104,25609,93161,0,0,153,111,20,201
63010,10559,19775,1147,741,328,81871,11749,12335,696,395,410,75,201
29299,516,7324,350,501,271,69085,1644,6934,279,162,328,42,201
15877,1608,0,152,601,40,56819,4223,0,97,390,47,26,201
49209,15213,5786,616,859,444,62757,16595,5118,432,397,219,62,201
42050,12587,4561,603,705,119,81874,25386,6633,422,551,173,61,201
19568,2176,11950,837,465,0,72580,6723,15706,835,234,0,22,201
38651,7027,11853,714,397,138,83153,14105,10536,495,180,287,59,201
22873,5948,3047,383,718,128,54640,12099,3032,234,633,248,37,201
47712,1554,75,0,652,141,103540,2297,2051,0,276,258,53,201
32419,1850,9434,633,372,0,83678,4630,12246,694,500,0,40,201
32652,7641,8322,639,271,117,90348,13967,6513,411,126,214,36,201
21498,6445,5486,383,154,364,32330,11243,9990,455,127,329,50,201
19524,16491,3504,0,0,428,23167,21420,3770,4,89,295,58,201
28543,2702,4355,228,364,210,60319,3938,4964,184,269,171,41,201
24053,1768,1441,238,279,194,89928,4712,2411,185,247,232,24,201
21763,2769,7052,559,306,150,62459,5708,7936,499,178,252,31,201
16740,6277,8597,464,258,0,48717,15499,12293,646,272,58,26,201
19022,1305,0,61,352,161,65227,3525,0,0,149,68,21,201
36096,6729,21234,914,786,731,60455,5507,18422,1020,379,301,67,201
35781,4128,2247,0,178,297,75253,7062,4835,124,312,343,58,201
66202,2378,13306,433,415,235,66123,6562,6662,280,339,318,88,201
46572,7123,5389,143,615,285,86691,14687,6205,205,413,405,45,201
10677,8142,7648,442,213,153,24362,16472,8230,338,0,123,31,201
69339,47415,11491,976,520,0,94638,73786,10217,478,418,202,67,201
45486,3542,12109,952,96,205,63447,5796,11338,636,13,174,45,201
36570,3529,22461,1293,270,76,61433,6539,17587,911,114,176,40,201
39624,3555,7098,507,405,88,54186,4466,7589,473,160,202,61,201
36872,0,4599,116,325,280,62606,1459,6001,189,305,364,44,201
31151,8599,12406,627,457,286,56494,13497,6916,407,243,236,75,201
28017,7332,5158,208,669,88,49482,13797,3693,110,540,155,40,201
16827,3403,2262,201,429,92,58773,7672,4512,193,349,100,26,201
28804,2020,5618,335,547,110,76189,5719,7820,289,397,84,43,201
130372,56904,18660,702,831,158,209642,84668,14448,505,479,246,116,201
122233,14162,23637,1330,486,322,236472,14470,24713,1505,334,415,95,201
19876,2290,10222,878,318,129,56375,4766,10501,679,225,253,33,201
27686,8336,1577,327,511,23,43893,17297,3387,273,247,92,43,201
79170,12589,30627,1514,702,629,83477,11234,10843,545,519,335,117,201
15105,8180,3663,163,418,98,34496,16199,5540,182,191,356,45,201
18616,2814,0,0,616,105,47874,5643,0,0,724,49,28,201
15854,4100,6854,560,340,62,44082,9628,11382,580,169,335,30,201
21458,1454,10046,541,258,305,62191,4246,12845,578,133,273,32,201
52987,8843,20521,813,0,26,58404,13881,11259,439,77,96,84,201
74657,7930,17958,799,832,279,150336,11640,13417,628,460,234,63,201
20383,4148,7488,392,445,253,52376,9309,11503,590,255,267,30,201
19806,11646,8636,308,462,183,31100,18541,7994,436,223,246,55,201
21110,0,0,0,267,0,65058,1019,0,0,116,0,24,201
50675,6086,11533,699,343,401,54773,9401,8763,377,364,364,95,201
14400,6415,5647,399,384,223,38898,15110,9401,634,182,227,35,201
99024,5120,7834,116,631,0,110371,6011,5461,160,285,270,110,201
25980,18937,6172,317,258,179,50202,40937,7936,360,175,110,37,201
15762,2355,0,54,357,198,46346,6071,52,0,191,102,26,201
25040,5324,3607,235,321,428,52110,8685,2736,222,389,573,41,201
79126,6591,27422,1396,547,280,98155,10411,20852,902,364,429,76,201
36719,5218,10680,500,513,2,62375,10307,8750,369,264,118,45,201
31475,3831,8887,565,316,317,90799,8302,9149,427,251,302,37,201
43743,8398,26722,1540,568,153,47342,9416,15134,973,224,199,87,201
20550,3411,5826,389,423,0,64147,8653,8237,418,292,0,26,201
13731,3687,13364,792,286,170,54827,8911,14936,816,235,168,28,201
21776,9195,5745,453,468,353,53646,19199,7640,417,519,278,34,201
